product_id,nlp_vector
39549,name Digestive koek volkoren name_search digestive koek volkoren remarks Digestive biscuit complet synonyms koek brands Albert Heijn brands_search albert heijn categories extra
39550,name Spaghettisaus groenten name_search spaghettisaus groenten remarks Sauce spaghetti lÃ©gumes synonyms saus brands Manna brands_search manna categories extra
39551,name Rauwkost paprika en wortelen name_search rauwkost paprika en wortelen remarks CruditÃ©s avec mÃ©lange de poivrons et carottes brands Albert Heijn brands_search albert heijn categories groenten
39552,name Mon pâ€™tit panda cake met chocolade name_search mon ptit panda cake met chocolade remarks Mon pâ€™tit panda cake au chocolat synonyms cake brands Sondey brands_search sondey categories extra
39553,name Rijst kip zoet zuur name_search rijst kip zoet zuur remarks Riz poulet aigre doux sweet sour brands onbekend brands_search onbekend categories bereid gerecht
39554,name Faux Gras name_search faux gras remarks Faux Gras brands Gaia brands_search gaia categories vlees vis ei en vleesvervanger
39555,name Scoubifizz snoep name_search scoubifizz snoep remarks Scoubifizz synonyms snoep brands Lutti brands_search lutti categories extra
39556,name Instant cappuccino (bereid) name_search instant cappuccino (bereid) remarks Instant cappuccino (prÃ©parÃ©) brands Delhaize brands_search delhaize categories dranken
39557,name Mango blokjes (diepvries) name_search mango blokjes (diepvries) remarks Mango dÃ©s (surgelÃ©s) synonyms diepvriesfruit
39558,"name Roomyoghurt walnoot Griekse met honing (8,8% vet) name_search roomyoghurt walnoot griekse met honing (8,8% vet) remarks Yaourt crÃ©meux aux noix Ã  la grecque avec du miel (8,8% MG) synonyms yoghurt brands Almhof brands_search almhof categories melkproducten en vervangers"
39559,name Brood zonnebloempitten (zonnebrood) name_search brood zonnebloempitten (zonnebrood) remarks Pain soleil brands Boni brands_search boni categories aardappelen en graanproducten
39560,name Appel Royal gala name_search appel royal gala remarks Pomme Royal gala brands Albert Heijn brands_search albert heijn categories fruit
39561,name ProteÃ¯ne pudding vanille chocolade name_search proteine pudding vanille chocolade remarks ProteÃ¯ne pudding vanille chocolat brands Zuivelhoeve brands_search zuivelhoeve categories melkproducten en vervangers
39562,name Brood wit desembrood (Liefde & Passie) name_search brood wit desembrood (liefde & passie) remarks Pain blanc - pain au levain synonyms wit brood brands Albert Heijn brands_search albert heijn categories aardappelen en graanproducten
39563,name Brioche (gesneden) name_search brioche (gesneden) remarks Brioche tranche brands Boni brands_search boni categories aardappelen en graanproducten
39564,name Rijstwafel melkchocolade name_search rijstwafel melkchocolade remarks Galettes de riz au chocolat au lait synonyms rijstkoek brands Carrefour brands_search carrefour categories extra
39565,name Spinazie blad (diepvries) name_search spinazie blad (diepvries) remarks Ã‰pinards surgelÃ©es brands Jumbo brands_search jumbo categories groenten
39566,name Bakpoeder name_search bakpoeder remarks Poudre Ã  lever brands Belbake brands_search belbake categories extra
39567,name Makreelfilets in tomatensaus (blik) name_search makreelfilets in tomatensaus (blik) remarks Filets de maquereaux Ã  la tomate (conserve) synonyms vis in blik brands Carrefour brands_search carrefour categories vlees vis ei en vleesvervanger
39568,name Chiazaad name_search chiazaad remarks Graines de chia brands Dragon Superfoods brands_search dragon superfoods categories noten en zaden
39569,name Spinazie (in bokaal) name_search spinazie (in bokaal) remarks Ã‰pinards (en bocal) brands Hak brands_search hak categories groenten
39570,name High protein bar coconut and dark chocolate name_search high protein bar coconut and dark chocolate remarks High protein bar coconut and dark chocolate synonyms eiwitreep brands Kriket brands_search kriket categories sportvoeding
39571,name Koffiecapsules L'or barista name_search koffiecapsules lor barista remarks CafÃ© L'or barista brands Jacobs brands_search jacobs categories dranken
39572,name Ijsroom vanille name_search ijsroom vanille remarks Glace goÃ»t vanille synonyms roomijs brands Carrefour Simply brands_search carrefour simply categories extra
39573,"name NestlÃ© Resource HP/HC chocoladesmaak name_search nestle resource hp/hc chocoladesmaak remarks NestlÃ© Resource HP/HC saveur chocolat synonyms energie- en eiwitrijke bijvoeding, voeding voor medisch gebruik brands NestlÃ© brands_search nestle categories Bijvoeding"
39574,name Protein Water name_search protein water remarks Protein Water brands Xxl nutrition brands_search xxl nutrition categories dranken
39575,name Vegetarische vissticks name_search vegetarische vissticks remarks Filet de poisson panÃ© vÃ©gÃ©tariens brands Iglo brands_search iglo categories vlees vis ei en vleesvervanger
39576,name Gepaneerde visfilet tomaat mozzarella name_search gepaneerde visfilet tomaat mozzarella remarks Filet de poisson panÃ© tomate mozzarella brands Iglo brands_search iglo categories vlees vis ei en vleesvervanger
39577,name Kalkoensalami Everyday name_search kalkoensalami everyday remarks Salami de dinde Everyday synonyms salami brands Everyday brands_search everyday categories vlees vis ei en vleesvervanger
39578,name Fruit - Bevroren Aardbeien name_search fruit - bevroren aardbeien
39579,"name Herbalife Protein Drink Mix vanille name_search herbalife protein drink mix vanille remarks Herbalife MÃ©lange pour boisson protÃ©inÃ©e vanille synonyms eiwitpoeder, eiwitshake brands Herbalife brands_search herbalife categories extra"
39580,"name Maaltijdvervanger FÃ³rmula 1 Alimento Equilibrado name_search maaltijdvervanger formula 1 alimento equilibrado remarks Substitut de repas FÃ³rmula 1 Alimento Equilibrado synonyms maaltijdvervanger, substitut de repas brands Herbalife brands_search herbalife categories extra"
39581,name Dressing Effi Light name_search dressing effi light remarks Dressing Effi Light synonyms saus brands Effi brands_search effi categories extra
39582,"name Bonensoep name_search bonensoep remarks Potage aux haricots synonyms soep brands La soupe, Natuursoep brands_search la soupe, natuursoep categories dranken"
39583,name Lenteworst (vleeswaren) name_search lenteworst (vleeswaren) remarks Lenteworst (charcuterie) brands Delhaize brands_search delhaize categories vlees vis ei en vleesvervanger
39584,name Havervlokken - organic oat flakes name_search havervlokken - organic oat flakes remarks Flocons d'avoine - organic oat flakes synonyms havermout brands Do it Organic brands_search do it organic categories aardappelen en graanproducten
39585,name Wortelen (in glas) name_search wortelen (in glas) remarks Carottes (en bocale) brands Jumbo brands_search jumbo categories groenten
39586,name Super spicy red name_search super spicy red remarks Super spicy red synonyms pastagerecht brands Nongshim brands_search nongshim categories bereid gerecht
39587,name True Mints smaak watermeloen (bevat polyolen) name_search true mints smaak watermeloen (bevat polyolen) remarks True Mints saveur watermelon (avec polyols) brands True Mints brands_search true mints categories extra
39588,name Schweppes Russchian wild berries name_search schweppes russchian wild berries remarks Schweppes Russchian aux saveurs de baies sauvages synonyms frisdrank brands Schweppes brands_search schweppes categories dranken
39589,name Spinazie gehakt (diepvries) name_search spinazie gehakt (diepvries) remarks Epinards hached (surgelÃ©) brands Iglo brands_search iglo categories groenten
39590,name Melkerijboter ongezouten name_search melkerijboter ongezouten remarks Beurre de laiterie non salÃ© brands Boni Selection brands_search boni selection categories smeer- en bereidingsvet
39591,name Emmental kaas gerapst name_search emmental kaas gerapst remarks Emmental fromage rÃ¢pÃ© synonyms gemalen kaas
39592,name Organic Protein Pasta Green Soybean Soja (ongekookt) name_search organic protein pasta green soybean soja (ongekookt) remarks Organic Protein Pasta Green Soybean Soja (non cuit) synonyms vegan brands Maxsport brands_search maxsport categories aardappelen en graanproducten
39593,name Dolce Gusto Ice Tea Peach name_search dolce gusto ice tea peach remarks Dolce Gusto Ice Tea Peach brands dolce gusto brands_search dolce gusto categories dranken
39594,name Foodmaker bigbowl rijstnoedels kip-pompoen name_search foodmaker bigbowl rijstnoedels kip-pompoen remarks Foodmaker bigbowl nouilles de riz au poulet et Ã  la citrouille brands Foodmaker brands_search foodmaker categories bereid gerecht
39595,name Knoflooksaus Yildriz name_search knoflooksaus yildriz remarks Sauce Ã  l'ail synonyms saus brands Yildriz brands_search yildriz categories extra
39596,name Sperziebonen gebroken (in glas) name_search sperziebonen gebroken (in glas) remarks Haricots verts cassÃ©s (en bocal) brands Jumbo brands_search jumbo categories groenten
39597,"name Hagelslag melkchocolade name_search hagelslag melkchocolade remarks Vermicelles Chocolat au lait brands Kwatta (H.J. Heinz Belgium N.V./S.A.) brands_search kwatta (h.j. heinz belgium n.v./s.a.) categories broodbeleg, extra"
39598,name Ferrero rocher witte chocolade name_search ferrero rocher witte chocolade remarks Ferrero roche chocolat blanc brands Ferrero brands_search ferrero categories extra
39599,name Yoghurt op griekse wijze vanille b name_search yoghurt op griekse wijze vanille b
39600,name Bakboter (L) name_search bakboter (l) brands onbekend brands_search onbekend categories smeer- en bereidingsvet
39601,name Stokbrood meergranen name_search stokbrood meergranen remarks Baguette multicereales brands DÃ©lipain brands_search delipain categories aardappelen en graanproducten
39602,name Mosterd zacht name_search mosterd zacht remarks Moutarde douce synonyms saus brands Ikea brands_search ikea categories extra
39603,name Uitjes in azijn extra fijn (in glas) name_search uitjes in azijn extra fijn (in glas) remarks Oignons au vinaigre extrafins (en bocal) synonyms groenten in glas brands Boni brands_search boni
39604,name Kroketten (diepvries) name_search kroketten (diepvries) remarks Croquettes brands MC CAIN brands_search mc cain categories aardappelen en graanproducten
39605,"name Vanillewafels met chocolade name_search vanillewafels met chocolade remarks Gaufres vanille chocolatÃ©es synonyms gaufre, wafel brands Valerie brands_search valerie categories extra"
39606,name Tomato past (blik) name_search tomato past (blik) remarks Tomato past (conserve) brands akfa brands_search akfa categories groenten
39607,name Paprikapuree pikant - aci biber salcasi name_search paprikapuree pikant - aci biber salcasi remarks PurÃ©e de paprika Ã©picÃ©e brands Ã–ncÃ¼ brands_search oncu categories groenten
39608,"name Camembert (20% vet) name_search camembert (20% vet) remarks Camembert (20% MG) synonyms franse kaas, kaas brands Everyday brands_search everyday categories melkproducten en vervangers"
39609,name Tomatenpuree dubbel geconcentreerd (blik) name_search tomatenpuree dubbel geconcentreerd (blik) remarks Double ConcentrÃ© de tomates (conserve) brands Boni brands_search boni categories groenten
39610,name Lindahls pro Kvarg perzik - passievruchten name_search lindahls pro kvarg perzik - passievruchten remarks Lindahls pro Kvarg pÃªche - fruit de la passion brands NestlÃ© brands_search nestle categories melkproducten en vervangers
39611,name Naan brood look en koriander name_search naan brood look en koriander remarks Pain de naan ail et coriandre brands Asia garden brands_search asia garden categories aardappelen en graanproducten
